time_sec,ecg
31.38,-312.73315
31.382,-312.5006
31.384,-313.19925
31.386,-314.1461
31.388,-315.6929
31.39,-317.49554
31.392,-319.20306
31.394,-320.02728
31.396,-320.64886
31.398,-321.30853
31.4,-322.205
31.402,-322.79883
31.404,-323.62885
31.406,-324.51395
31.408,-325.20688
31.41,-324.95584
31.412,-324.4533
31.414,-323.95145
31.416,-323.70593
31.418,-323.2887
31.42,-323.385
31.422,-323.92908
31.424,-324.70657
31.426,-324.8876
31.428,-324.99423
31.43,-325.0719
31.432,-325.20688
31.434,-324.8962
31.436,-324.86475
31.438,-325.16196
31.44,-325.7072
31.442,-325.7592
31.444,-325.8621
31.446,-326.0097
31.448,-326.20752
31.45,-325.88406
31.452,-325.75342
31.454,-325.87903
31.456,-326.20752
31.458,-326.0177
31.46,-325.861
31.462,-325.74088
31.464,-325.7072
31.466,-325.28912
31.468,-325.32135
31.47,-325.97354
31.472,-327.20816
31.474,-328.1805
31.476,-329.19598
31.478,-329.94492
31.48,-330.21005
31.482,-329.39844
31.484,-328.44046
31.486,-327.76993
31.488,-327.70847
31.49,-327.74695
31.492,-328.39667
31.494,-329.3508
31.496,-330.21005
31.498,-330.08588
31.5,-329.62372
31.502,-329.06863
31.504,-328.7091
31.506,-328.15182
31.508,-328.12665
31.51,-328.55807
31.512,-329.20944
31.514,-329.22858
31.516,-329.18262
31.518,-329.1456
31.52,-329.20944
31.522,-328.81967
31.524,-328.64435
31.526,-328.64648
31.528,-328.7091
31.53,-328.133
31.532,-327.61182
31.534,-327.2786
31.536,-327.20816
31.538,-326.7773
31.54,-326.5896
31.542,-326.5895
31.544,-326.70782
31.546,-326.35315
31.548,-326.27374
31.55,-326.57935
31.552,-327.20816
31.554,-327.34485
31.556,-327.33783
31.558,-326.97476
31.56,-326.20752
31.562,-324.68808
31.564,-323.54865
31.566,-323.31155
31.568,-324.20624
31.57,-325.4673
31.572,-327.22217
31.574,-328.8216
31.576,-329.70975
31.578,-329.1223
31.58,-328.05603
31.582,-327.2029
31.584,-327.20816
31.586,-327.78195
31.588,-329.45352
31.59,-331.68942
31.592,-333.71228
31.594,-334.26157
31.596,-333.7785
31.598,-332.56113
31.6,-331.2107
31.602,-329.79828
31.604,-329.4878
31.606,-330.4132
31.608,-332.21133
31.61,-333.579
31.612,-334.43573
31.614,-334.23602
31.616,-332.71167
31.618,-329.3532
31.62,-325.2536
31.622,-321.02808
31.624,-317.20178
31.626,-313.5057
31.628,-310.7331
31.63,-308.85788
31.632,-307.69574
31.634,-306.4455
31.636,-305.67474
31.638,-305.416
31.64,-305.69446
31.642,-305.90576
31.644,-306.68094
31.646,-307.97964
31.648,-309.69702
31.65,-311.1671
31.652,-313.04044
31.654,-315.3889
31.656,-318.20242
31.658,-320.83102
31.66,-323.63037
31.662,-326.23288
31.664,-328.2088
31.666,-328.88965
31.668,-328.6803
31.67,-327.68503
31.672,-326.20752
31.674,-324.51184
31.676,-323.51367
31.678,-323.43826
31.68,-324.20624
31.682,-325.32727
31.684,-326.7868
31.686,-328.05438
31.688,-328.7091
31.69,-328.10794
31.692,-327.18515
31.694,-326.44055
31.696,-326.20752
31.698,-325.42145
31.7,-324.91492
31.702,-324.6775
31.704,-324.70657
31.706,-323.97687
31.708,-323.59006
31.71,-323.83047
31.712,-324.70657
31.714,-325.07538
31.716,-325.17197
31.718,-324.60583
31.72,-323.2056
31.722,-320.4501
31.724,-317.33643
31.726,-314.05823
31.728,-310.19733
31.73,-303.98727
31.732,-294.33432
31.734,-279.4705
31.736,-258.16425
31.738,-229.76001
31.74,-196.17424
31.742,-159.83383
31.744,-123.57861
31.746,-89.35463
31.748,-59.377045
31.75,-34.158447
31.752,-13.508594
31.754,3.0541623
31.756,13.523834
31.758,14.546154
31.76,1.0006366
31.762,-32.388115
31.764,-90.86194
31.766,-175.70172
31.768,-283.18015
31.77,-403.73462
31.772,-524.95233
31.774,-632.4051
31.776,-713.45386
31.778,-759.6282
31.78,-769.9032
31.782,-748.75244
31.784,-704.9485
31.786,-648.45734
31.788,-589.5214
31.79,-535.10596
31.792,-488.81097
31.794,-450.83133
31.796,-420.6762
31.798,-396.55432
31.8,-376.73965
31.802,-359.48203
31.804,-344.68082
31.806,-331.9921
31.808,-321.20435
31.81,-311.69403
31.812,-303.9816
31.814,-298.0252
31.816,-293.68683
31.818,-290.266
31.82,-287.9536
31.822,-286.38892
31.824,-285.18143
31.826,-283.6478
31.828,-281.995
31.83,-280.29645
31.832,-278.67728
31.834,-276.93753
31.836,-275.3589
31.838,-274.07858
31.84,-273.17377
31.842,-272.33713
31.844,-271.66638
31.846,-271.13184
31.848,-270.67218
31.85,-269.74542
31.852,-268.7986
31.854,-267.78525
31.856,-266.66965
31.858,-264.77695
31.86,-263.21252
31.862,-261.8875
31.864,-260.66583
31.866,-258.87683
31.868,-257.719
31.87,-257.2115
31.872,-257.1636
31.874,-256.73608
31.876,-256.39017
31.878,-255.78964
31.88,-254.662
31.882,-252.48761
31.884,-250.1229
31.886,-247.91562
31.888,-246.1566
31.89,-244.56602
31.892,-243.69235
31.894,-243.3348
31.896,-243.15468
31.898,-242.42575
31.9,-241.51578
31.902,-240.41142
31.904,-239.15215
31.906,-237.3911
31.908,-235.70537
31.91,-234.12863
31.912,-232.648
31.914,-230.87463
31.916,-229.40147
31.918,-228.32623
31.92,-227.64482
31.922,-226.83543
31.924,-226.20891
31.926,-225.54607
31.928,-224.64291
31.93,-223.01259
31.932,-221.25914
31.934,-219.58603
31.936,-218.13878
31.938,-216.5274
31.94,-215.17679
31.942,-213.93842
31.944,-212.63527
31.946,-210.76324
31.948,-208.91837
31.95,-207.31676
31.952,-206.13113
31.954,-204.9824
31.956,-204.30537
31.958,-203.93431
31.96,-203.62955
31.962,-202.75262
31.964,-201.79178
31.966,-200.87364
31.968,-200.12732
31.97,-199.1585
31.972,-198.46968
31.974,-198.0019
31.976,-197.62572
31.978,-196.7668
31.98,-195.96318
31.982,-195.36978
31.984,-195.12413
31.986,-194.80254
31.988,-194.9111
31.99,-195.39598
31.992,-196.12477
31.994,-196.47296
31.996,-196.93767
31.998,-197.62526
32.0,-198.62636
32.002,-199.46555
32.004,-200.6616
32.006,-202.22836
32.008,-204.12985
32.01,-205.80626
32.012,-207.77559
32.014,-210.0763
32.016,-212.63527
32.018,-214.74637
32.02,-216.72531
32.022,-218.50414
32.024,-220.14005
32.026,-221.34148
32.028,-223.0001
32.03,-225.54153
32.032,-229.14577
32.034,-233.1253
32.036,-237.53537
32.038,-241.86421
32.04,-245.65628
32.042,-248.19585
32.044,-250.1424
32.046,-251.97263
32.048,-254.16168
32.05,-256.4691
32.052,-259.38364
32.054,-262.7221
32.056,-266.1693
32.058,-268.96774
32.06,-271.572
32.062,-274.2172
32.064,-277.17633
32.066,-280.0991
32.068,-283.4497
32.07,-287.0767
32.072,-290.68494
32.074,-293.47922
32.076,-295.81494
32.078,-297.81454
32.08,-299.69064
32.082,-301.1426
32.084,-302.78485
32.086,-304.6723
32.088,-306.6951
32.09,-308.15372
32.092,-309.38065
32.094,-310.37305
32.096,-311.19797
32.098,-311.4621
32.1,-311.8101
32.102,-312.38815
32.104,-313.19925
32.106,-313.6046
32.108,-313.95123
32.11,-314.1592
32.112,-314.1999
32.114,-313.61185
32.116,-313.06702
32.118,-312.7522
32.12,-312.6989
32.122,-312.22583
32.124,-311.64978
32.126,-310.81778
32.128,-309.69702
32.13,-307.931
32.132,-306.4747
32.134,-305.80945
32.136,-306.1948
32.138,-306.99176
32.14,-308.3689
32.142,-309.78308
32.144,-310.69766
32.146,-310.26477
32.148,-309.16983
32.15,-307.8324
32.152,-306.6951
32.154,-305.45908
32.156,-304.7618
32.158,-304.43842
32.16,-304.1935
32.162,-303.24033
32.164,-302.23718
32.166,-301.46017
32.168,-301.19162
32.17,-300.9916
32.172,-301.4378
32.174,-302.2981
32.176,-303.19287
32.178,-303.2104
32.18,-302.90323
32.182,-302.46454
32.184,-302.19223
32.186,-301.78708
32.188,-302.08496
32.19,-303.1216
32.192,-304.69385
32.194,-305.88345
32.196,-307.04163
32.198,-308.00754
32.2,-308.69638
32.202,-308.53293
32.204,-308.2798
32.206,-308.1268
32.208,-308.19608
32.21,-307.96185
32.212,-308.11264
32.214,-308.70166
32.216,-309.69702
32.218,-310.4299
32.22,-311.46576
32.222,-312.76013
32.224,-314.1999
32.226,-315.04672
32.228,-315.84305
32.23,-316.56738
32.232,-317.20178
32.234,-317.18195
32.236,-317.2464
32.238,-317.55872
32.24,-318.20242
32.242,-318.5817
32.244,-319.2767
32.246,-320.20728
32.248,-321.20435
32.25,-321.49866
32.252,-321.6359
32.254,-321.67206
32.256,-321.70465
32.258,-321.27536
32.26,-321.1653
32.262,-321.49265
32.264,-322.205
32.266,-322.52896
32.268,-322.8818
32.27,-323.13068
32.272,-323.2056
32.274,-322.57138
32.276,-322.052
32.278,-321.8954
32.28,-322.205
32.282,-322.31915
32.284,-322.70663
32.286,-323.20944
32.288,-323.70593
32.29,-323.6267
32.292,-323.79602
32.294,-324.46646
32.296,-325.7072
32.298,-326.74945
32.3,-327.85498
32.302,-328.61688
32.304,-328.7091
32.306,-327.50452
32.308,-325.97028
32.31,-324.69498
32.312,-324.20624
32.314,-324.18463
32.316,-325.20496
32.318,-326.90445
32.32,-328.7091
32.322,-329.50262
32.324,-329.68497
32.326,-329.34024
32.328,-328.7091
32.33,-327.47476
32.332,-326.5145
32.334,-325.94495
32.336,-325.7072
32.338,-325.08997
32.34,-324.689
32.342,-324.55106
32.344,-324.70657
32.346,-324.55954
32.348,-324.7281
32.35,-325.1559
32.352,-325.7072
32.354,-325.6599
32.356,-325.62173
32.358,-325.63596
32.36,-325.7072
32.362,-325.22986
32.364,-324.7801
32.366,-324.301
32.368,-323.70593
32.37,-322.40726
32.372,-321.12262
32.374,-320.01843
32.376,-319.20306
32.378,-318.15598
32.38,-317.5007
32.382,-317.2068
32.384,-317.20178
32.386,-316.89023
32.388,-316.98434
32.39,-317.59225
32.392,-318.70276
32.394,-319.5947
32.396,-320.69754
32.398,-321.79953
32.4,-322.7053
32.402,-322.75302
32.404,-322.6818
32.406,-322.65244
32.408,-322.7053
32.41,-322.15308
32.412,-321.49707
32.414,-320.66232
32.416,-319.70337
32.418,-318.31195
32.42,-317.5772
32.422,-317.88004
32.424,-319.20306
32.426,-320.45782
32.428,-321.4336
32.43,-321.22882
32.432,-319.20306
32.434,-314.7306
32.436,-309.10007
32.438,-303.40573
32.44,-298.69
32.442,-294.99655
32.444,-293.02213
32.446,-292.3233
32.448,-292.18588
32.45,-291.45038
32.452,-290.62958
32.454,-290.04565
32.456,-290.1846
32.458,-290.85696
32.46,-292.79602
32.462,-295.75473
32.464,-299.19034
32.466,-301.98764
32.468,-304.41983
32.47,-306.4463
32.472,-308.19608
32.474,-309.37885
32.476,-310.67456
32.478,-312.02277
32.48,-313.19925
32.482,-313.6762
32.484,-313.7768
32.486,-313.43384
32.488,-312.6989
32.49,-311.55414
32.492,-310.6963
32.494,-310.25705
32.496,-310.19733
32.498,-310.147
32.5,-310.31418
32.502,-310.40594
32.504,-310.19733
32.506,-309.04898
32.508,-308.02512
32.51,-307.65637
32.512,-308.19608
32.514,-308.38974
32.516,-308.73615
32.518,-308.99634
32.52,-309.1967
32.522,-308.8239
32.524,-309.27975
32.526,-311.01205
32.528,-313.69955
32.53,-315.4897
32.532,-315.51212
32.534,-312.72205
32.536,-307.19543
32.538,-299.73004
32.54,-292.9916
32.542,-288.45255
32.544,-285.68173
32.546,-281.41263
32.548,-272.05185
32.55,-253.78876
32.552,-225.14323
32.554,-187.64716
32.556,-147.11684
32.558,-109.96004
32.56,-81.05156
32.562,-61.21504
32.564,-48.575634
32.566,-38.4863
32.568,-27.017187
32.57,-13.353002
32.572,-2.8185284
32.574,-4.241173
32.576,-27.517506
32.578,-79.292946
32.58,-161.3941
32.582,-267.8078
32.584,-386.24573
32.586,-500.65533
32.588,-596.6546
32.59,-663.2573
32.592,-695.4424
32.594,-694.00287
32.596,-665.9145
32.598,-620.4665
32.6,-567.36096
32.602,-514.2635
32.604,-467.18625
32.606,-428.55865
32.608,-398.25336
32.61,-374.12445
32.612,-354.66843
32.614,-338.18658
32.616,-323.70593
32.618,-310.51407
32.62,-299.392
32.622,-290.60953
32.624,-284.1808
32.626,-279.38644
32.628,-276.34875
32.63,-274.60626
32.632,-273.6741
32.634,-272.68994
32.636,-271.7496
32.638,-270.61536
32.64,-269.17123
32.642,-267.1708
32.644,-265.1749
32.646,-263.59448
32.648,-262.66708
32.65,-262.0085
32.652,-261.44183
32.654,-260.57376
32.656,-259.16486
32.658,-257.01318
32.66,-254.73953
32.662,-252.97667
32.664,-252.16042
32.666,-251.78331
32.668,-251.99014
32.67,-252.00601
32.672,-251.15977
32.674,-248.62619
32.676,-245.82349
32.678,-243.34016
32.68,-241.65373
32.682,-240.39407
32.684,-240.24437
32.686,-240.5909
32.688,-240.65309
32.69,-239.44482
32.692,-237.59502
32.694,-235.48788
32.696,-233.64864
32.698,-232.08417
32.7,-231.46262
32.702,-231.50566
32.704,-231.64737
32.706,-230.9484
32.708,-229.63211
32.71,-227.76399
32.712,-225.64354
32.714,-223.28442
32.716,-221.48851
32.718,-220.33994
32.72,-219.63972
32.722,-218.67459
32.724,-217.60643
32.726,-216.26248
32.728,-214.63654
32.73,-212.53368
32.732,-210.70883
32.734,-209.39821
32.736,-208.63272
32.738,-207.86662
32.74,-207.2467
32.742,-206.4246
32.744,-205.1305
32.746,-202.9521
32.748,-200.57013
32.75,-198.35721
32.752,-196.62509
32.754,-195.12962
32.756,-194.2441
32.758,-193.69633
32.76,-193.12286
32.762,-191.87402
32.764,-190.35931
32.766,-188.7185
32.768,-187.11903
32.77,-185.2756
32.772,-183.67665
32.774,-182.30061
32.776,-181.11522
32.778,-179.77866
32.78,-178.92305
32.782,-178.71739
32.784,-179.11395
32.786,-179.37146
32.788,-179.46901
32.79,-178.95786
32.792,-177.61299
32.794,-175.18153
32.796,-172.72768
32.798,-171.02463
32.8,-170.60854
32.802,-171.07645
32.804,-172.4625
32.806,-174.0488
32.808,-175.1114
32.81,-174.81007
32.812,-173.78123
32.814,-172.64755
32.816,-172.10948
32.818,-172.15309
32.82,-173.31633
32.822,-175.31038
32.824,-177.61299
32.826,-179.27469
32.828,-180.6374
32.83,-181.95186
32.832,-183.6168
32.834,-185.46143
32.836,-188.0569
32.838,-191.24913
32.84,-194.62381
32.842,-197.215
32.844,-199.22513
32.846,-200.74861
32.848,-202.12859
32.85,-203.33255
32.852,-205.26494
32.854,-208.21446
32.856,-212.13495
32.858,-216.19438
32.86,-220.40404
32.862,-224.43925
32.864,-228.14514
32.866,-231.10622
32.868,-234.08568
32.87,-237.51355
32.872,-241.65373
32.874,-245.98308
32.876,-250.63857
32.878,-255.18578
32.88,-259.16486
32.882,-261.8156
32.884,-263.6408
32.886,-265.07407
32.888,-266.66965
32.89,-268.41846
32.892,-271.02814
32.894,-274.5311
32.896,-278.67728
32.898,-282.5855
32.9,-286.33228
32.902,-289.72946
32.904,-292.6862
32.906,-294.7032
32.908,-296.27927
32.91,-297.56192
32.912,-298.69
32.914,-299.31485
32.916,-300.03268
32.918,-300.99118
32.92,-302.19223
32.922,-302.9962
32.924,-303.66217
32.926,-304.0686
32.928,-304.1935
32.93,-303.68085
32.932,-303.30505
32.934,-303.42288
32.936,-304.1935
32.938,-304.9808
32.94,-305.9223
32.942,-306.61142
32.944,-306.6951
32.946,-305.53308
32.948,-303.84106
32.95,-302.07986
32.952,-300.69128
32.954,-299.40335
32.956,-298.76718
32.958,-298.62512
32.96,-298.69
32.962,-298.18887
32.964,-297.6474
32.966,-297.2477
32.968,-297.18906
32.97,-297.022
32.972,-297.27167
32.974,-297.76297
32.976,-298.1897
32.978,-297.7234
32.98,-296.86093
32.982,-295.7606
32.984,-294.68747
32.986,-293.3666
32.988,-292.63943
32.99,-292.61832
32.992,-293.18652
32.994,-293.51834
32.996,-293.9639
32.998,-294.3734
33.0,-294.68747
33.002,-294.4041
33.004,-294.34204
33.006,-294.74
33.008,-295.6881
33.01,-296.5301
33.012,-297.69888
33.014,-298.9879
33.016,-300.19098
33.018,-300.63876
33.02,-301.02243
33.022,-301.51382
33.024,-302.19223
33.026,-302.43924
33.028,-302.7443
33.03,-303.00592
33.032,-303.19287
33.034,-302.88208
33.036,-303.0135
33.038,-303.92944
33.04,-305.69446
33.042,-307.434
33.044,-309.20276
33.046,-310.42084
33.048,-310.69766
33.05,-309.50232
33.052,-307.96185
33.054,-306.83853
33.056,-306.6951
33.058,-307.06317
33.06,-308.18787
33.062,-309.43866
33.064,-310.19733
33.066,-309.65143
33.068,-308.69873
33.07,-308.01025
33.072,-308.19608
33.074,-308.92566
33.076,-310.56778
33.078,-312.55017
33.08,-314.1999
33.082,-314.54675
33.084,-314.26913
33.086,-313.8296
33.088,-313.69955
33.09,-313.5071
33.092,-313.67856
33.094,-313.75433
33.096,-313.19925
33.098,-311.19507
33.1,-308.61346
33.102,-306.17432
33.104,-304.69385
33.106,-304.1914
33.108,-305.4209
33.11,-308.01886
33.112,-311.19797
33.114,-313.5215
33.116,-314.99832
33.118,-315.48163
33.12,-315.20053
33.122,-314.06335
33.124,-313.23535
33.126,-313.10596
33.128,-313.69955
33.13,-314.1525
33.132,-314.6718
33.134,-314.91415
33.136,-314.7002
33.138,-313.54752
33.14,-312.42007
33.142,-311.73608
33.144,-311.6983
33.146,-311.626
33.148,-311.82632
33.15,-311.93658
33.152,-311.6983
33.154,-310.57187
33.156,-309.55627
33.158,-309.16754
33.16,-309.69702
33.162,-310.4548
33.164,-311.60425
33.166,-312.5268
33.168,-312.6989
33.17,-311.4346
33.172,-309.73892
33.174,-308.30283
33.176,-307.69574
33.178,-307.53888
33.18,-308.14706
33.182,-308.91345
33.184,-309.1967
33.186,-308.166
33.188,-306.69186
33.19,-305.46857
33.192,-305.19415
33.194,-305.67273
33.196,-307.36682
33.198,-309.6624
33.2,-311.6983
33.202,-312.2199
33.204,-311.67444
33.206,-310.44263
33.208,-309.1967
33.21,-308.03748
33.212,-308.03116
33.214,-309.21735
33.216,-311.19797
33.218,-312.78256
33.22,-314.0942
33.222,-314.8964
33.224,-315.20053
33.226,-314.65024
33.228,-314.2206
33.23,-314.21606
33.232,-314.7002
33.234,-314.90793
33.236,-315.1454
33.238,-315.03857
33.24,-314.1999
33.242,-311.78885
33.244,-308.44022
33.246,-304.43488
33.248,-300.19098
33.25,-295.609
33.252,-291.8
33.254,-289.12543
33.256,-287.683
33.258,-286.769
33.26,-286.7824
33.262,-287.4962
33.264,-288.68365
33.266,-289.61832
33.268,-290.9054
33.27,-292.6
33.272,-294.68747
33.274,-296.51065
33.276,-298.58392
33.278,-300.83545
33.28,-303.19287
33.282,-305.10922
33.284,-307.23764
33.286,-309.6286
33.288,-312.1986
33.29,-314.34778
33.292,-316.27548
33.294,-317.63895
33.296,-318.20242
33.298,-317.77042
33.3,-317.06418
33.302,-316.44397
33.304,-316.20114
33.306,-316.2957
33.308,-317.06647
33.31,-318.17752
33.312,-319.20306
33.314,-319.4511
33.316,-319.49307
33.318,-319.5297
33.32,-319.70337
33.322,-319.0646
33.324,-318.45035
33.326,-317.97122
33.328,-317.70212
33.33,-316.70477
33.332,-315.92233
33.334,-315.5623
33.336,-315.70084
33.338,-315.52527
33.34,-315.56467
33.342,-315.6839
33.344,-315.70084
33.346,-314.82675
33.348,-313.54736
33.35,-311.7555
33.352,-309.1967
33.354,-304.8228
33.356,-298.42523
33.358,-288.8517
33.36,-274.67474
33.362,-254.07912
33.364,-227.1391
33.366,-194.60335
33.368,-158.60089
33.37,-121.77704
33.372,-88.11011
33.374,-60.087597
33.376,-38.52451
33.378,-22.201063
33.38,-10.651322
33.382,-4.0315056
33.384,-5.003183
33.386,-18.445244
33.388,-51.73391
33.39,-110.29226
33.392,-195.12413
33.394,-300.37564
33.396,-415.1237
33.398,-524.0416
33.4,-611.8893
33.402,-667.12024
33.404,-686.25397
33.406,-672.58466
33.408,-634.90393
33.41,-583.86035
33.412,-530.3384
33.414,-481.5272
33.416,-440.7804
33.418,-407.85403
33.42,-381.91
33.422,-361.16455
33.424,-344.21896
33.426,-329.79218
33.428,-318.09967
33.43,-308.86734
33.432,-301.69193
33.434,-295.61902
33.436,-290.8337
33.438,-287.0831
33.44,-284.1808
33.442,-281.518
33.444,-279.48434
33.446,-277.93146
33.448,-276.67603
33.45,-275.197
33.452,-273.83676
33.454,-272.65643
33.456,-271.67282
33.458,-270.5226
33.46,-269.36243
33.462,-268.22635
33.464,-267.16995
33.466,-265.9507
33.468,-264.7657
33.47,-263.67337
33.472,-262.66708
33.474,-261.29523
33.476,-259.90472
33.478,-258.51013
33.48,-257.1636
33.482,-255.33167
33.484,-253.99411
33.486,-253.02023
33.488,-252.16042
33.49,-250.61967
33.492,-249.31711
33.494,-248.19518
33.496,-247.15723
33.498,-245.66872
33.5,-244.49445
33.502,-243.6703
33.504,-243.15468
33.506,-242.44273
33.508,-242.0485
33.51,-241.85127
33.512,-241.65373
33.514,-240.85497
33.516,-239.86258
33.518,-238.62862
33.52,-237.15086
33.522,-235.11885
33.524,-233.18825
33.526,-231.51106
33.528,-230.14641
33.53,-228.68633
33.532,-227.54594
33.534,-226.59369
33.536,-225.64354
33.538,-224.15645
33.54,-222.55898
33.542,-220.87221
33.544,-219.1394
33.546,-217.05066
33.548,-215.17157
33.55,-213.54898
33.552,-212.13495
33.554,-210.45793
33.556,-208.92096
33.558,-207.48697
33.56,-206.13113
33.562,-204.48761
33.564,-203.0943
33.566,-201.99571
33.568,-201.12794
33.57,-199.95218
33.572,-198.78961
33.574,-197.53209
33.576,-196.12477
33.578,-194.22073
33.58,-192.46872
33.582,-191.07445
33.584,-190.12094
33.586,-189.11842
33.588,-188.35516
33.59,-187.59799
33.592,-186.61871
33.594,-184.89043
33.596,-183.02386
33.598,-181.3271
33.6,-180.11458
33.602,-179.15804
33.604,-179.01602
33.606,-179.59528
33.608,-180.6149
33.61,-181.27498
33.612,-181.79561
33.614,-182.07628
33.616,-182.11586
33.618,-181.52325
33.62,-180.95518
33.622,-180.61424
33.624,-180.6149
33.626,-180.49855
33.628,-180.77026
33.63,-181.47398
33.632,-182.61618
33.634,-183.68958
33.636,-185.19974
33.638,-187.19193
33.64,-189.62064
33.642,-191.84628
33.644,-194.21707
33.646,-196.66179
33.648,-199.12668
33.65,-201.09138
33.652,-203.14043
33.654,-205.45406
33.656,-208.1324
33.658,-210.64328
33.66,-213.4089
33.662,-216.41185
33.664,-219.63972
33.666,-222.60623
33.668,-225.88174
33.67,-229.58235
33.672,-233.64864
33.674,-237.30174
33.676,-240.6572
33.678,-243.46631
33.68,-245.65628
33.682,-246.92764
33.684,-248.2582
33.686,-250.33507
33.688,-253.66136
33.69,-257.84018
33.692,-263.03674
33.694,-268.70303
33.696,-274.1744
33.698,-278.4236
33.7,-281.74472
33.702,-284.3685
33.704,-286.68237
33.706,-288.53705
33.708,-290.61533
33.71,-293.01794
33.712,-295.6881
33.714,-298.0244
33.716,-300.47955
33.718,-303.17685
33.72,-306.1948
33.722,-308.97406
33.724,-311.80487
33.726,-314.46585
33.728,-316.70148
33.73,-317.8338
33.732,-318.37863
33.734,-318.5816
33.736,-318.70276
33.738,-318.39368
33.74,-318.21503
33.742,-318.1756
33.744,-318.20242
33.746,-317.71063
33.748,-317.26755
33.75,-317.05383
33.752,-317.20178
33.754,-317.19092
33.756,-317.45853
33.758,-317.86377
33.76,-318.20242
33.762,-317.76962
33.764,-317.10287
33.766,-316.35886
33.768,-315.70084
33.77,-314.6838
33.772,-313.92526
33.774,-313.45114
33.776,-313.19925
33.778,-312.5215
33.78,-312.00076
33.782,-311.71564
33.784,-311.6983
33.786,-311.33774
33.788,-311.179
33.79,-311.1655
33.792,-311.19797
33.794,-310.6258
33.796,-310.1028
33.798,-309.763
33.8,-309.69702
33.802,-309.34143
33.804,-309.32553
33.806,-309.6367
33.808,-310.19733
33.81,-310.33603
33.812,-310.69345
33.814,-311.32108
33.816,-312.1986
33.818,-312.64264
33.82,-313.18964
33.822,-313.74637
33.824,-314.1999
33.826,-313.9
33.828,-313.58688
33.83,-313.46573
33.832,-313.69955
33.834,-313.7757
33.836,-314.35284
33.838,-315.38113
33.84,-316.70148
33.842,-317.54492
33.844,-318.47845
33.846,-319.52737
33.848,-320.704
33.85,-321.40106
33.852,-322.24496
33.854,-323.21255
33.856,-324.20624
33.858,-324.52682
33.86,-324.77997
33.862,-325.00516
33.864,-325.20688
33.866,-324.77927
33.868,-324.3965
33.87,-324.169
33.872,-324.20624
33.874,-324.03424
33.876,-324.4124
33.878,-325.37427
33.88,-326.70782
33.882,-327.4156
33.884,-327.69818
33.886,-327.2961
33.888,-326.20752
33.89,-324.18918
33.892,-322.52576
33.894,-321.9129
33.896,-322.7053
33.898,-324.16064
33.9,-326.33005
33.902,-328.42426
33.904,-329.70975
33.906,-329.24774
33.908,-327.90173
33.91,-326.3257
33.912,-325.20688
33.914,-324.37808
33.916,-324.51294
33.918,-325.2979
33.92,-326.20752
33.922,-326.21902
33.924,-325.88513
33.926,-325.4442
33.928,-325.20688
33.93,-324.77625
33.932,-324.8222
33.934,-325.20975
33.936,-325.7072
33.938,-325.5879
33.94,-325.5889
33.942,-325.93097
33.944,-326.70782
33.946,-327.18463
33.948,-327.6675
33.95,-327.7679
33.952,-327.20816
33.954,-325.45346
33.956,-323.61874
33.958,-322.37582
33.96,-322.205
33.962,-322.5697
33.964,-323.7664
33.966,-325.18594
33.968,-326.20752
33.97,-325.93756
33.972,-325.23044
33.974,-324.6456
33.976,-324.70657
33.978,-325.03174
33.98,-326.07825
33.982,-327.34406
33.984,-328.2088
33.986,-327.68707
33.988,-326.50598
33.99,-325.15164
33.992,-324.20624
33.994,-323.5113
33.996,-323.8132
33.998,-324.87744
34.0,-326.20752
34.002,-326.7558
34.004,-326.90543
34.006,-326.679
34.008,-326.20752
34.01,-325.06622
34.012,-323.95663
34.014,-322.8662
34.016,-321.70465
34.018,-319.8922
34.02,-318.24197
34.022,-317.08298
34.024,-316.70148
34.026,-316.6676
34.028,-317.58524
34.03,-319.23083
34.032,-321.20435
34.034,-322.51956
34.036,-323.5684
34.038,-324.28983
34.04,-324.70657
34.042,-324.31577
34.044,-323.87476
34.046,-323.49686
34.048,-323.2056
34.05,-322.40726
34.052,-321.77762
34.054,-321.37958
34.056,-321.20435
34.058,-320.5972
34.06,-320.09128
34.062,-319.53876
34.064,-318.70276
34.066,-316.76468
34.068,-314.25046
34.07,-311.18915
34.072,-307.69574
34.074,-303.41208
34.076,-299.32275
34.078,-295.81815
34.08,-293.18652
34.082,-291.01385
34.084,-290.0112
34.086,-290.13654
34.088,-291.18524
34.09,-292.29788
34.092,-293.8684
34.094,-295.7193
34.096,-297.6894
34.098,-299.11176
34.1,-300.58633
34.102,-302.12726
34.104,-303.6932
34.106,-304.70697
34.108,-305.72147
34.11,-306.72433
34.112,-307.69574
34.114,-308.28128
34.116,-309.01526
34.118,-309.85626
34.12,-310.69766
34.122,-311.23682
34.124,-311.79086
34.126,-312.17328
34.128,-312.1986
34.13,-311.64767
34.132,-310.98648
34.134,-310.29834
34.136,-309.69702
34.138,-308.94983
34.14,-308.84106
34.142,-309.48145
34.144,-310.69766
34.146,-311.118
34.148,-311.31125
34.15,-311.28726
34.152,-311.19797
34.154,-310.203
34.156,-309.4664
34.158,-309.28812
34.16,-309.69702
34.162,-309.6516
34.164,-309.4945
34.166,-308.9204
34.168,-307.69574
34.17,-305.1059
34.172,-301.88815
34.174,-298.24103
34.176,-294.18716
34.178,-288.82864
34.18,-281.96664
34.182,-272.30136
34.184,-258.16425
