time_sec,ecg
27.016,-292.6862
27.018,-291.29364
27.02,-290.3231
27.022,-289.41037
27.024,-288.18332
27.026,-285.98328
27.028,-283.5423
27.03,-281.16956
27.032,-279.1776
27.034,-277.30432
27.036,-276.1719
27.038,-275.58612
27.04,-275.17505
27.042,-274.11777
27.044,-272.82025
27.046,-271.29678
27.048,-269.67154
27.05,-267.66
27.052,-266.00403
27.054,-264.73102
27.056,-263.66772
27.058,-262.06863
27.06,-260.275
27.062,-258.14966
27.064,-255.66264
27.066,-252.46222
27.068,-249.39137
27.07,-246.73654
27.072,-244.65564
27.074,-242.67686
27.076,-241.26128
27.078,-240.18822
27.08,-239.15215
27.082,-237.4134
27.084,-235.4454
27.086,-233.311
27.088,-231.14705
27.09,-228.65279
27.092,-226.59515
27.094,-225.10289
27.096,-224.1426
27.098,-223.087
27.1,-222.32846
27.102,-221.72412
27.104,-221.14069
27.106,-220.02936
27.108,-218.99913
27.11,-218.17351
27.112,-217.63846
27.114,-216.95639
27.116,-216.71625
27.118,-216.95222
27.12,-217.63846
27.122,-218.24461
27.124,-219.30293
27.126,-220.80302
27.128,-222.64163
27.13,-224.15639
27.132,-225.72449
27.134,-227.24184
27.136,-228.64546
27.138,-229.47931
27.14,-230.41393
27.142,-231.62144
27.144,-233.14832
27.146,-234.41232
27.148,-235.76363
27.15,-237.04593
27.152,-238.1515
27.154,-238.6337
27.156,-239.21051
27.158,-240.16818
27.16,-241.65373
27.162,-243.11627
27.164,-244.80997
27.166,-246.4211
27.168,-247.65755
27.17,-247.93849
27.172,-247.93724
27.174,-248.05295
27.176,-248.65819
27.178,-249.46956
27.18,-250.92703
27.182,-252.78777
27.184,-254.662
27.186,-255.7325
27.188,-256.3698
27.19,-256.74625
27.192,-257.1636
27.194,-257.45493
27.196,-258.30978
27.198,-259.77768
27.2,-261.66647
27.202,-263.16553
27.204,-264.43317
27.206,-265.28903
27.208,-265.669
27.21,-265.1658
27.212,-264.476
27.214,-263.8984
27.216,-263.66772
27.218,-263.43436
27.22,-263.7346
27.222,-264.53436
27.224,-265.669
27.226,-266.42465
27.228,-267.12668
27.23,-267.7115
27.232,-268.1706
27.234,-268.0616
27.236,-268.02216
27.238,-268.20718
27.24,-268.67093
27.242,-268.86267
27.244,-269.22137
27.246,-269.68494
27.248,-270.17188
27.25,-270.1177
27.252,-270.10217
27.254,-270.25766
27.256,-270.67218
27.258,-270.849
27.26,-271.2938
27.262,-271.94904
27.264,-272.67346
27.266,-272.78897
27.268,-272.7773
27.27,-272.70538
27.272,-272.67346
27.274,-272.2672
27.276,-272.1653
27.278,-272.47598
27.28,-273.17377
27.282,-273.58798
27.284,-274.13092
27.286,-274.6968
27.288,-275.17505
27.29,-274.95364
27.292,-274.66653
27.294,-274.50775
27.296,-274.67474
27.298,-274.78125
27.3,-275.50543
27.302,-276.86505
27.304,-278.67728
27.306,-280.0575
27.308,-281.31143
27.31,-282.33624
27.312,-283.18015
27.314,-283.47552
27.316,-284.14865
27.318,-285.52737
27.32,-287.683
27.322,-289.81345
27.324,-292.06708
27.326,-293.98492
27.328,-295.18777
27.33,-294.99902
27.332,-294.24277
27.334,-293.4564
27.336,-293.18652
27.338,-293.262
27.34,-294.31903
27.342,-296.1274
27.344,-298.1897
27.346,-299.4417
27.348,-300.16873
27.35,-300.4635
27.352,-300.69128
27.354,-300.81104
27.356,-301.86285
27.358,-304.06616
27.36,-307.19543
27.362,-310.10526
27.364,-312.64948
27.366,-314.26416
27.368,-314.7002
27.37,-313.6256
27.372,-312.3112
27.374,-311.72272
27.376,-312.6989
27.378,-315.12073
27.38,-319.44745
27.382,-325.01425
27.384,-330.7104
27.386,-334.78378
27.388,-336.95544
27.39,-336.9795
27.392,-335.21326
27.394,-331.93353
27.396,-328.7358
27.398,-326.4224
27.4,-325.20688
27.402,-324.11157
27.404,-322.91602
27.406,-320.7888
27.408,-317.20178
27.41,-311.6688
27.412,-305.54324
27.414,-300.00876
27.416,-296.18842
27.418,-294.21783
27.42,-294.75278
27.422,-297.2425
27.424,-300.69128
27.426,-303.53464
27.428,-305.6412
27.43,-306.79733
27.432,-307.19543
27.434,-306.86148
27.436,-306.74863
27.438,-307.06085
27.44,-307.69574
27.442,-308.1507
27.444,-308.52908
27.446,-308.56622
27.448,-308.19608
27.45,-307.42535
27.452,-307.04755
27.454,-307.3121
27.456,-308.19608
27.458,-308.97147
27.46,-309.8051
27.462,-310.30704
27.464,-310.19733
27.466,-308.38763
27.468,-306.37277
27.47,-305.08414
27.472,-305.19415
27.474,-305.47357
27.476,-306.50888
27.478,-307.7448
27.48,-308.69638
27.482,-308.27298
27.484,-307.70718
27.486,-307.61234
27.488,-308.19608
27.49,-308.22363
27.492,-307.4573
27.494,-305.0346
27.496,-300.69128
27.498,-294.38547
27.5,-287.81094
27.502,-281.5498
27.504,-274.67474
27.506,-263.9653
27.508,-246.54866
27.51,-219.80064
27.512,-183.6168
27.514,-140.68977
27.516,-97.51022
27.518,-60.486214
27.52,-34.021645
27.522,-18.541052
27.524,-12.6245365
27.526,-13.500445
27.528,-20.51305
27.53,-36.61614
27.532,-69.79819
27.534,-128.54695
27.536,-218.13878
27.538,-336.3846
27.54,-473.86072
27.542,-613.9017
27.544,-737.4692
27.546,-827.9452
27.548,-876.9659
27.55,-884.28827
27.552,-857.0452
27.554,-806.02747
27.556,-743.6094
27.558,-679.262
27.56,-618.89374
27.562,-564.6909
27.564,-517.874
27.566,-478.12445
27.568,-444.78296
27.57,-416.5819
27.572,-393.23254
27.574,-373.76462
27.576,-357.22726
27.578,-342.48285
27.58,-329.90488
27.582,-319.616
27.584,-311.6983
27.586,-305.47675
27.588,-300.95267
27.59,-297.41025
27.592,-294.18716
27.594,-290.55182
27.596,-287.05792
27.598,-284.14575
27.6,-282.1795
27.602,-280.8897
27.604,-280.22397
27.606,-279.78497
27.608,-279.1776
27.61,-277.87128
27.612,-276.12573
27.614,-274.27814
27.616,-272.67346
27.618,-271.06454
27.62,-269.83365
27.622,-268.77994
27.624,-267.6703
27.626,-265.71396
27.628,-264.10175
27.63,-262.91336
27.632,-262.16678
27.634,-261.11224
27.636,-260.90494
27.638,-261.1266
27.64,-261.16614
27.642,-259.96146
27.644,-258.31927
27.646,-256.3201
27.648,-254.16168
27.65,-251.63945
27.652,-249.7523
27.654,-248.62114
27.656,-248.15787
27.658,-247.7438
27.66,-247.77089
27.662,-248.00307
27.664,-248.15787
27.666,-247.58278
27.668,-246.65984
27.67,-245.33705
27.672,-243.655
27.674,-241.3947
27.676,-239.34178
27.678,-237.73764
27.68,-236.65054
27.682,-235.57707
27.684,-234.76459
27.686,-233.89104
27.688,-232.648
27.69,-230.495
27.692,-228.0215
27.694,-225.48256
27.696,-223.14195
27.698,-220.78474
27.7,-218.95003
27.702,-217.5022
27.704,-216.1375
27.706,-214.12518
27.708,-211.76855
27.71,-209.061
27.712,-206.13113
27.714,-202.8018
27.716,-199.83951
27.718,-197.44423
27.72,-195.62445
27.722,-193.80952
27.724,-192.26631
27.726,-190.76817
27.728,-189.12032
27.73,-186.82991
27.732,-184.49327
27.734,-182.34584
27.736,-180.6149
27.738,-179.03427
27.74,-178.15643
27.742,-177.92258
27.744,-178.11331
27.746,-178.01155
27.748,-177.90791
27.75,-177.7529
27.752,-177.61299
27.754,-177.2201
27.756,-177.31244
27.758,-178.10225
27.76,-179.61426
27.762,-181.23656
27.764,-183.19334
27.766,-185.22646
27.768,-187.11903
27.77,-188.34389
27.772,-189.50221
27.774,-190.85422
27.776,-192.62254
27.778,-194.46254
27.78,-196.79831
27.782,-199.45535
27.784,-202.12859
27.786,-204.0712
27.788,-205.58214
27.79,-206.71124
27.792,-207.63208
27.794,-208.15088
27.796,-208.97408
27.798,-210.29826
27.8,-212.13495
27.802,-213.90413
27.804,-215.83952
27.806,-217.7878
27.808,-219.63972
27.81,-220.95172
27.812,-222.26158
27.814,-223.77525
27.816,-225.64354
27.818,-227.49011
27.82,-229.68446
27.822,-232.12968
27.824,-234.64928
27.826,-236.646
27.828,-238.44006
27.83,-240.07939
27.832,-241.65373
27.834,-242.84015
27.836,-244.13364
27.838,-245.59256
27.84,-247.15723
27.842,-248.2584
27.844,-249.16475
27.846,-249.80846
27.848,-250.15913
27.85,-249.81625
27.852,-249.32663
27.854,-248.88904
27.856,-248.65819
27.858,-248.28194
27.86,-248.23816
27.862,-248.54977
27.864,-249.15851
27.866,-249.5125
27.868,-249.98372
27.87,-250.54837
27.872,-251.15977
27.874,-251.3049
27.876,-251.41808
27.878,-251.53136
27.88,-251.6601
27.882,-251.35902
27.884,-251.14026
27.886,-251.07596
27.888,-251.15977
27.89,-250.84357
27.892,-250.51668
27.894,-250.13385
27.896,-249.65883
27.898,-248.63506
27.9,-247.67157
27.902,-246.96634
27.904,-246.6569
27.906,-246.30452
27.908,-246.39479
27.91,-246.88222
27.912,-247.65755
27.914,-248.12236
27.916,-248.75636
27.918,-249.6012
27.92,-250.65945
27.922,-251.3831
27.924,-252.23718
27.926,-253.18369
27.928,-254.16168
27.93,-254.63461
27.932,-255.20326
27.934,-256.01633
27.936,-257.1636
27.938,-258.1276
27.94,-259.37094
27.942,-260.78116
27.944,-262.16678
27.946,-262.8171
27.948,-263.21222
27.95,-263.44876
27.952,-263.66772
27.954,-263.49054
27.956,-263.61526
27.958,-264.17313
27.96,-265.1687
27.962,-265.98666
27.964,-267.0649
27.966,-268.32956
27.968,-269.67154
27.97,-270.46558
27.972,-271.20325
27.974,-271.92535
27.976,-272.67346
27.978,-273.0042
27.98,-273.50595
27.982,-274.24197
27.984,-275.17505
27.986,-275.71118
27.988,-276.29333
27.99,-276.93213
27.992,-277.67664
27.994,-278.1328
27.996,-278.9727
27.998,-280.3304
28.0,-282.1795
28.002,-283.84323
28.004,-285.60358
28.006,-287.26105
28.008,-288.68365
28.01,-289.3962
28.012,-290.1596
28.014,-291.3324
28.016,-293.18652
28.018,-295.29248
28.02,-298.02493
28.022,-301.01047
28.024,-303.6932
28.026,-305.03528
28.028,-305.2908
28.03,-304.549
28.032,-303.19287
28.034,-301.28882
28.036,-299.93732
28.038,-299.45645
28.04,-299.69064
28.042,-299.55057
28.044,-298.79816
28.046,-296.77747
28.048,-293.18652
28.05,-287.7741
28.052,-281.90543
28.054,-276.70865
28.056,-273.17377
28.058,-271.33328
28.06,-271.67865
28.062,-273.61212
28.064,-276.1757
28.066,-277.94308
28.068,-278.86603
28.07,-278.8489
28.072,-278.17697
28.074,-276.95667
28.076,-276.1678
28.078,-276.0836
28.08,-276.67603
28.082,-277.49997
28.084,-278.60165
28.086,-279.59238
28.088,-280.17825
28.09,-280.0854
28.092,-279.81494
28.094,-279.49347
28.096,-279.1776
28.098,-278.5223
28.1,-277.94943
28.102,-277.36386
28.104,-276.67603
28.106,-275.01947
28.108,-273.61273
28.11,-273.0634
28.112,-273.6741
28.114,-274.0734
28.116,-274.6178
28.118,-274.86157
28.12,-274.67474
28.122,-273.5773
28.124,-273.11465
28.126,-274.0031
28.128,-276.1757
28.13,-277.92407
28.132,-278.33777
28.134,-276.25467
28.136,-271.67282
28.138,-265.43362
28.14,-260.19427
28.142,-257.25632
28.144,-255.66264
28.146,-251.33182
28.148,-239.84854
28.15,-217.18282
28.152,-182.61618
28.154,-139.43933
28.156,-95.58393
28.158,-59.162937
28.16,-35.5226
28.162,-24.573368
28.164,-22.655457
28.166,-23.839714
28.168,-24.515596
28.17,-26.162628
28.172,-37.38026
28.174,-69.510445
28.176,-132.08403
28.178,-227.34778
28.18,-349.062
28.182,-481.84814
28.184,-605.88544
28.186,-702.2971
28.188,-759.73804
28.19,-775.42
28.192,-754.9803
28.194,-709.0052
28.196,-650.5029
28.198,-590.0234
28.2,-534.3399
28.202,-485.94827
28.204,-445.59378
28.206,-412.15903
28.208,-384.24445
28.21,-360.3269
28.212,-340.3087
28.214,-323.86176
28.216,-310.69766
28.218,-300.02707
28.22,-291.92682
28.222,-285.8582
28.224,-281.17886
28.226,-276.85812
28.228,-272.97638
28.23,-269.39398
28.232,-266.1693
28.234,-263.0937
28.236,-260.6993
28.238,-258.97345
28.24,-257.6639
28.242,-256.1231
28.244,-254.2984
28.246,-252.23103
28.248,-250.15913
28.25,-248.08978
28.252,-246.3983
28.254,-245.13959
28.256,-244.15532
28.258,-242.8328
28.26,-241.2763
28.262,-239.48775
28.264,-237.65118
28.266,-235.46303
28.268,-234.10333
28.27,-233.57858
28.272,-233.64864
28.274,-233.3288
28.276,-233.41412
28.278,-233.48888
28.28,-233.14832
28.282,-231.69147
28.284,-230.06488
28.286,-228.49121
28.288,-227.1445
28.29,-225.68225
28.292,-224.73167
28.294,-224.14017
28.296,-223.64227
28.298,-222.62196
28.3,-221.52022
28.302,-220.34998
28.304,-219.1394
28.306,-217.5366
28.308,-216.03844
28.31,-214.60165
28.312,-213.13559
28.314,-211.23032
28.316,-209.42314
28.318,-207.85123
28.32,-206.63145
28.322,-205.46863
28.324,-204.82838
28.326,-204.61658
28.328,-204.63017
28.33,-204.28288
28.332,-203.87766
28.334,-203.3407
28.336,-202.6289
28.338,-201.36414
28.34,-200.02519
28.342,-198.62833
28.344,-197.1254
28.346,-195.07233
28.348,-192.91689
28.35,-190.73187
28.352,-188.62
28.354,-186.32452
28.356,-184.44434
28.358,-183.06636
28.36,-182.11586
28.362,-180.99054
28.364,-179.8962
28.366,-178.63763
28.368,-177.11267
28.37,-174.98753
28.372,-172.97708
28.374,-171.43486
28.376,-170.60854
28.378,-170.14034
28.38,-170.34445
28.382,-170.94919
28.384,-171.60918
28.386,-171.65007
28.388,-171.46646
28.39,-171.21355
28.392,-171.10886
28.394,-170.9196
28.396,-171.20384
28.398,-171.9743
28.4,-173.11012
28.402,-174.02231
28.404,-175.05983
28.406,-176.24127
28.408,-177.61299
28.41,-178.80096
28.412,-180.3178
28.414,-182.24818
28.416,-184.61745
28.418,-186.97572
28.42,-189.73672
28.422,-192.84633
28.424,-196.12477
28.426,-198.85847
28.428,-201.1978
28.43,-202.96857
28.432,-204.12985
28.434,-204.4161
28.436,-204.62085
28.438,-205.23384
28.44,-206.63145
28.442,-208.52766
28.444,-211.22385
28.446,-214.41243
28.448,-217.63846
28.45,-220.052
28.452,-221.81108
28.454,-222.94067
28.456,-223.64227
28.458,-223.80638
28.46,-224.18134
28.462,-225.08119
28.464,-226.64418
28.466,-228.41273
28.468,-230.63046
28.47,-233.11522
28.472,-235.64992
28.474,-237.62578
28.476,-239.3533
28.478,-240.85341
28.48,-242.15405
28.482,-242.85265
28.484,-243.41148
28.486,-243.96411
28.488,-244.65564
28.49,-245.20677
28.492,-246.15292
28.494,-247.53223
28.496,-249.15851
28.498,-250.22281
28.5,-250.74985
28.502,-250.53607
28.504,-249.65883
28.506,-248.0778
28.508,-246.87602
28.51,-246.66605
28.512,-247.65755
28.514,-249.06892
28.516,-250.61374
28.518,-251.4896
28.52,-251.15977
28.522,-249.20213
28.524,-246.73721
28.526,-244.78012
28.528,-244.15532
28.53,-244.64462
28.532,-246.30554
28.534,-248.28448
28.536,-249.65883
28.538,-249.43965
28.54,-248.26605
28.542,-246.8805
28.544,-246.1566
28.546,-246.19966
28.548,-247.55861
28.55,-249.79454
28.552,-252.16042
28.554,-253.50285
28.556,-254.04964
28.558,-253.97629
28.56,-253.66136
28.562,-252.96054
28.564,-252.57166
28.566,-252.508
28.568,-252.66074
28.57,-252.48953
28.572,-252.67145
28.574,-253.50412
28.576,-255.16232
28.578,-257.03607
28.58,-259.26764
28.582,-261.32022
28.584,-262.66708
28.586,-262.5465
28.588,-261.68924
28.59,-260.67886
28.592,-260.1655
28.594,-260.0872
28.596,-261.10013
28.598,-262.973
28.6,-265.1687
28.602,-266.5565
28.604,-267.31735
28.606,-267.44235
28.608,-267.16995
28.61,-266.3465
28.612,-265.9095
28.614,-266.16507
28.616,-267.16995
28.618,-268.24207
28.62,-269.67078
28.622,-271.22293
28.624,-272.67346
28.626,-273.3703
28.628,-273.8352
28.63,-274.21228
28.632,-274.67474
28.634,-274.90308
28.636,-275.55365
28.638,-276.6836
28.64,-278.17697
28.642,-279.312
28.644,-280.40274
28.646,-281.35556
28.648,-282.1795
28.65,-282.50754
28.652,-283.09387
28.654,-284.14813
28.656,-285.68173
28.658,-287.00034
28.66,-288.37457
28.662,-289.61813
28.664,-290.68494
28.666,-291.24664
28.668,-292.25165
28.67,-294.15912
28.672,-297.18906
28.674,-300.68225
28.676,-304.67023
28.678,-308.43182
28.68,-311.19797
28.682,-311.92514
28.684,-311.09952
28.686,-309.13794
28.688,-306.6951
28.69,-303.9067
28.692,-301.7585
28.694,-300.31348
28.696,-299.19034
28.698,-297.24335
28.7,-294.4498
28.702,-290.55295
28.704,-285.68173
28.706,-279.85156
28.708,-274.45276
28.71,-270.3639
28.712,-268.1706
28.714,-267.498
28.716,-268.61972
28.718,-270.93613
28.72,-273.6741
28.722,-275.66245
28.724,-277.0976
28.726,-278.0102
28.728,-278.67728
28.73,-279.0576
28.732,-279.95822
28.734,-281.42435
28.736,-283.18015
28.738,-284.52277
28.74,-285.35095
28.742,-285.26724
28.744,-284.1808
28.746,-282.24673
28.748,-280.48816
28.75,-279.51825
28.752,-279.67792
28.754,-280.6474
28.756,-282.48355
28.758,-284.54205
28.76,-286.18207
28.762,-286.22687
28.764,-285.73764
28.766,-285.393
28.768,-285.68173
28.77,-285.45834
28.772,-285.22324
28.774,-284.63712
28.776,-283.68048
28.778,-282.0331
28.78,-281.41144
28.782,-282.65607
28.784,-285.68173
28.786,-288.57004
28.788,-290.0297
28.79,-288.49158
28.792,-283.68048
28.794,-276.4412
28.796,-269.7753
28.798,-265.60413
28.8,-263.66772
28.802,-260.398
28.804,-251.47601
28.806,-232.43288
28.808,-201.62827
28.81,-161.1722
28.812,-117.938675
28.814,-79.42925
28.816,-51.032463
28.818,-33.307198
28.82,-23.628794
28.822,-17.043196
28.824,-10.506684
28.826,-5.491949
28.828,-10.209285
28.83,-35.566956
28.832,-91.05793
28.834,-179.52979
28.836,-295.95428
28.838,-426.3386
28.84,-551.8511
28.842,-653.6949
28.844,-719.6214
28.846,-745.13763
28.848,-733.9669
28.85,-695.1885
28.852,-641.23956
28.854,-583.0277
28.856,-528.3361
28.858,-480.78656
28.86,-441.94354
28.862,-410.8675
28.864,-385.7454
28.866,-364.30103
28.868,-345.8064
28.87,-329.64362
28.872,-315.70084
28.874,-303.70786
28.876,-294.43832
28.878,-287.89804
28.88,-283.68048
28.882,-280.61636
28.884,-278.44193
28.886,-276.56537
28.888,-274.67474
28.89,-272.35434
28.892,-270.22638
28.894,-268.495
28.896,-267.16995
28.898,-265.7648
28.9,-264.30844
28.902,-262.7512
28.904,-261.16614
28.906,-259.41833
28.908,-257.87634
28.91,-256.7584
28.912,-256.16296
28.914,-255.70601
28.916,-255.50441
28.918,-255.3904
28.92,-255.16232
28.922,-254.04494
28.924,-252.77824
28.926,-251.29492
28.928,-249.65883
28.93,-247.47632
28.932,-246.22757
28.934,-246.03882
28.936,-246.6569
28.938,-247.03357
28.94,-247.4245
28.942,-247.26326
28.944,-246.1566
28.946,-243.63087
28.948,-240.7301
28.95,-238.05902
28.952,-236.15022
28.954,-234.87868
28.956,-234.75629
28.958,-235.3929
28.96,-236.15022
28.962,-236.01215
28.964,-235.11287
28.966,-233.4144
28.968,-231.14705
28.97,-228.3313
28.972,-225.90633
28.974,-224.1698
28.976,-223.14195
28.978,-222.22781
28.98,-221.60695
28.982,-220.98387
28.984,-220.14005
28.986,-218.6335
28.988,-217.07991
28.99,-215.69827
28.992,-214.63654
28.994,-213.52492
28.996,-212.76704
28.998,-212.20691
29.0,-211.63463
29.002,-210.48479
29.004,-209.21991
29.006,-207.91638
29.008,-206.63145
29.01,-204.95374
29.012,-203.33945
29.014,-201.74815
29.016,-200.12732
29.018,-198.07527
29.02,-196.20184
29.022,-194.68924
29.024,-193.62317
29.026,-192.5255
29.028,-191.7155
29.03,-190.98297
29.032,-190.12094
29.034,-188.6284
29.036,-187.11206
29.038,-185.85753
29.04,-185.11777
29.042,-184.58405
29.044,-184.6985
29.046,-185.29762
29.048,-186.11841
29.05,-186.50777
29.052,-186.88405
29.054,-187.36797
29.056,-188.11967
29.058,-188.82971
29.06,-190.01993
29.062,-191.66484
29.064,-193.62317
29.066,-195.28969
29.068,-197.05573
29.07,-198.9744
29.072,-201.12794
29.074,-203.1477
29.076,-205.52827
29.078,-208.2442
29.08,-211.13431
29.082,-213.51668
29.084,-215.63232
29.086,-217.36092
29.088,-218.63908
29.09,-219.04799
29.092,-219.18439
29.094,-219.3016
29.096,-219.63972
29.098,-219.94914
29.1,-220.80063
29.102,-222.23973
29.104,-224.1426
29.106,-225.83394
29.108,-227.48863
29.11,-228.94836
29.112,-230.14641
29.114,-230.70885
29.116,-231.25337
29.118,-232.0251
29.12,-233.14832
29.122,-234.1552
29.124,-235.32399
29.126,-236.52008
29.128,-237.65118
29.13,-238.32082
29.132,-239.14212
29.134,-240.3796
29.136,-242.15405
29.138,-243.92369
29.14,-245.81717
29.142,-247.49146
29.144,-248.65819
29.146,-248.8029
29.148,-248.57796
29.15,-248.40771
29.152,-248.65819
29.154,-249.03468
29.156,-249.8983
29.158,-251.02846
29.16,-252.16042
29.162,-252.70271
29.164,-253.18497
29.166,-253.80904
29.168,-254.662
29.17,-255.14224
29.172,-255.40518
29.174,-255.1329
29.176,-254.16168
29.178,-252.20235
29.18,-250.27617
29.182,-249.09885
29.184,-249.15851
29.186,-250.00821
29.188,-251.68166
29.19,-253.46771
29.192,-254.662
29.194,-254.43872
29.196,-253.46178
29.198,-252.3255
29.2,-251.6601
29.202,-251.34837
29.204,-251.84863
29.206,-252.79459
29.208,-253.66136
29.21,-253.59744
29.212,-253.12886
29.214,-252.65381
29.216,-252.66074
29.218,-252.98582
29.22,-254.16264
29.222,-255.89862
29.224,-257.6639
29.226,-258.46002
29.228,-258.5901
29.23,-258.20392
29.232,-257.6639
29.234,-256.8917
29.236,-256.7485
29.238,-257.38266
29.24,-258.66455
29.242,-259.79443
29.244,-261.01184
29.246,-262.15652
29.248,-263.16742
29.25,-263.58154
29.252,-264.06335
29.254,-264.75558
29.256,-265.669
29.258,-266.18198
29.26,-266.67322
29.262,-267.0285
29.264,-267.16995
29.266,-266.61893
29.268,-266.09036
29.27,-265.8713
29.272,-266.1693
29.274,-266.53073
29.276,-267.4305
29.278,-268.72107
29.28,-270.17188
29.282,-271.06268
29.284,-271.88028
29.286,-272.71973
29.288,-273.6741
29.29,-274.25174
29.292,-274.98145
29.294,-275.82233
29.296,-276.67603
29.298,-276.95264
29.3,-277.2207
29.302,-277.6044
29.304,-278.17697
29.306,-278.42252
29.308,-278.80664
29.31,-279.25372
29.312,-279.67792
29.314,-279.5856
29.316,-279.6148
29.318,-279.94937
29.32,-280.67856
29.322,-281.27972
29.324,-282.1131
29.326,-282.9797
29.328,-283.68048
29.33,-283.6577
29.332,-283.56628
29.334,-283.67007
29.336,-284.1808
29.338,-284.67657
29.34,-285.62973
29.342,-286.87567
29.344,-288.18332
29.346,-288.89624
29.348,-289.5899
29.35,-290.45874
29.352,-291.68555
29.354,-292.85037
29.356,-294.4531
29.358,-296.32962
29.36,-298.1897
29.362,-299.23587
29.364,-299.84903
29.366,-300.00104
29.368,-299.69064
29.37,-298.40598
29.372,-296.71133
29.374,-294.63574
29.376,-292.18588
29.378,-288.8961
29.38,-285.45273
29.382,-282.02325
29.384,-278.67728
29.386,-274.86716
29.388,-271.09186
29.39,-267.33936
29.392,-263.66772
29.394,-259.77954
29.396,-256.62558
29.398,-254.65799
29.4,-254.16168
29.402,-254.64833
29.404,-256.44547
29.406,-259.13107
29.408,-262.16678
29.41,-264.58755
29.412,-266.7136
29.414,-268.54285
29.416,-270.17188
29.418,-271.26675
29.42,-272.42224
29.422,-273.60565
29.424,-274.67474
29.426,-275.20773
29.428,-275.5561
29.43,-275.69287
29.432,-275.67538
29.434,-275.50647
29.436,-275.7337
29.438,-276.3545
29.44,-277.17633
29.442,-277.71817
29.444,-278.10297
29.446,-278.1045
29.448,-277.67664
29.45,-276.39557
29.452,-275.52838
29.454,-275.72037
29.456,-277.17633
29.458,-278.359
29.46,-279.46906
29.462,-279.97336
29.464,-279.67792
29.466,-277.90277
29.468,-276.2303
29.47,-275.54608
29.472,-276.1757
29.474,-276.92377
29.476,-277.42288
29.478,-276.76532
29.48,-274.67474
29.482,-271.20242
29.484,-268.1689
29.486,-266.58264
29.488,-266.1693
29.49,-264.42563
29.492,-258.66965
29.494,-245.67587
29.496,-223.64227
29.498,-192.74359
29.5,-156.63725
29.502,-119.75639
29.504,-86.05474
29.506,-57.128735
29.508,-33.365364
29.51,-13.316936
29.512,4.0025463
29.514,17.733812
29.516,22.811813
29.518,12.193263
29.52,-21.513685
29.522,-82.85376
29.524,-172.61717
29.526,-285.2141
29.528,-409.76068
29.53,-531.7924
29.532,-637.7028
29.534,-716.1252
29.536,-760.48376
29.538,-769.4006
29.54,-747.682
29.542,-703.31433
29.544,-645.9109
29.546,-584.2758
29.548,-526.2667
29.55,-476.40826
29.552,-436.27756
29.554,-404.68634
29.556,-380.08
29.558,-360.07718
29.56,-342.71802
29.562,-326.451
29.564,-311.50943
29.566,-298.1401
29.568,-286.68237
29.57,-276.90155
29.572,-269.24268
29.574,-263.455
29.576,-259.16486
29.578,-255.63988
29.58,-253.08165
29.582,-251.32607
29.584,-250.15913
29.586,-248.9949
29.588,-247.80605
29.59,-246.39613
29.592,-244.65564
29.594,-242.36089
29.596,-239.84741
29.598,-237.49126
29.6,-235.64992
29.602,-234.25995
29.604,-233.48654
29.606,-233.19933
29.608,-233.14832
29.61,-232.58626
29.612,-231.96674
29.614,-231.1634
29.616,-230.14641
29.618,-228.34854
29.62,-227.00572
29.622,-226.0255
29.624,-225.14323
29.626,-223.55688
29.628,-222.15627
29.63,-220.87645
29.632,-219.63972
29.634,-217.98347
29.636,-216.63959
29.638,-215.57661
29.64,-214.63654
29.642,-213.23386
29.644,-211.79424
29.646,-210.25296
29.648,-208.63272
29.65,-206.73409
29.652,-205.27866
29.654,-204.42809
29.656,-204.12985
29.658,-203.79024
29.66,-203.48495
29.662,-202.84393
29.664,-201.62827
29.666,-199.54347
29.668,-197.33319
29.67,-195.42264
29.672,-194.12349
29.674,-193.17717
29.676,-192.81422
29.678,-192.62209
29.68,-192.12222
29.682,-190.67632
29.684,-188.71881
29.686,-186.55698
29.688,-184.61745
29.69,-182.93895
29.692,-182.11166
29.694,-181.98979
29.696,-182.11586
29.698,-181.56664
29.7,-180.29547
29.702,-178.10652
29.704,-175.1114
29.706,-171.36066
29.708,-167.83049
29.71,-165.01086
29.712,-163.10376
29.714,-161.63074
29.716,-160.65424
29.718,-159.75502
29.72,-158.60089
29.722,-156.75197
29.724,-154.82713
29.726,-153.18587
29.728,-152.09676
29.73,-151.24387
29.732,-150.8441
29.734,-150.56966
29.736,-150.09549
29.738,-148.9367
29.74,-147.69315
29.742,-146.78201
29.744,-146.59326
29.746,-146.93094
29.748,-148.11009
29.75,-149.80978
29.752,-151.59644
29.754,-152.76546
29.756,-153.66975
29.758,-154.52144
29.76,-155.59898
29.762,-156.70944
29.764,-158.27524
29.766,-160.15717
29.768,-162.10312
29.77,-163.52745
29.772,-164.80559
29.774,-166.10254
29.776,-167.60663
29.778,-169.03305
29.78,-170.76175
29.782,-172.68228
29.784,-174.61108
29.786,-176.02649
29.788,-177.32164
29.79,-178.64058
29.792,-180.11458
29.794,-181.40445
29.796,-182.82608
29.798,-184.27588
29.8,-185.61809
29.802,-186.41203
29.804,-187.10675
29.806,-187.93356
29.808,-189.12032
29.81,-190.43188
29.812,-192.25824
29.814,-194.54366
29.816,-197.1254
29.818,-199.43916
29.82,-201.7183
